distance_miles,container_size_encoded,minute_of_day,day_of_week,is_weekend,hour,month,quarter,price
216.34778684799198,0,1313,4,0,21,9,3,252.70181567076142
189.57642312681065,0,227,5,1,3,3,1,213.9974449217241
251.9770133841882,0,426,5,1,7,7,3,291.4284338877573
18.822821686810748,1,222,4,0,3,8,3,97.95035815708766
56.44555675779932,0,1266,6,1,21,2,1,115.02404797305267
19.305901770230104,0,853,0,0,14,4,2,80.86517899916454
61.67369615351734,0,1415,1,0,23,3,1,135.51455908754644
6.2634291367158275,1,62,0,0,1,1,1,78.43323695801685
153.74203899526555,0,1016,5,1,16,12,4,199.54533930323248
160.85274669263535,0,47,6,1,0,1,1,195.46020812668394
199.07807551476847,1,157,6,1,2,10,4,274.2786244498902
118.54917192430781,1,621,3,0,10,5,2,198.6306424192271
5.946268752129281,0,528,0,0,8,4,2,61.56961221211881
203.79789055025296,1,525,1,0,8,7,3,271.66471898043045
21.01587088563421,1,97,4,0,1,11,4,96.02325152121469
260.52027709123445,1,784,6,1,13,8,3,328.46034910453676
11.682926373841521,0,490,6,1,8,1,1,82.48229799676679
161.4901613607066,1,1430,5,1,23,10,4,242.37272075185962
269.00077530372863,0,1136,6,1,18,10,4,299.2543867778602
173.88442485769014,0,625,3,0,10,12,4,210.2078292778222
184.48294023045935,0,1102,1,0,18,3,1,219.5425295315072
206.07520025953468,1,829,3,0,13,11,4,296.020162209904
41.11061008048777,1,713,0,0,11,5,2,122.6109669327304
204.10349473911506,0,1323,4,0,22,5,2,235.2455391659356
264.7046901937805,1,845,2,0,14,8,3,334.9671865047963
292.39514568641835,0,695,2,0,11,7,3,307.67909962850024
135.7003398107124,1,815,0,0,13,3,1,218.73118936052236
106.62893124487633,1,1124,6,1,18,3,1,193.41973840305894
227.22633660091353,1,1067,2,0,17,8,3,302.7868900870836
165.1479149881178,1,790,5,1,13,12,4,234.27801251380168
80.904873064234,1,254,3,0,4,3,1,160.58909822700585
55.78657606606237,1,917,4,0,15,7,3,151.7231851751813
55.21793867485939,1,620,3,0,10,4,2,139.97437939708814
140.45722579881485,1,1342,4,0,22,3,1,212.72726000639213
55.18669965661679,0,1308,1,0,21,10,4,123.87452798577337
10.817088483388304,1,1,6,1,0,9,3,107.80294774424938
20.36618861605855,0,1438,2,0,23,6,2,83.90781074706753
279.31594046612486,1,1297,0,0,21,6,2,339.7234316609665
26.523595642240046,1,1306,6,1,21,6,2,138.51707474436603
26.588303721383067,1,716,0,0,11,12,4,138.82019751047812
138.10059143239206,1,389,3,0,6,12,4,223.35736652679282
77.3045832888346,1,873,5,1,14,1,1,168.45668163023868
288.99468639088684,1,1271,2,0,21,10,4,355.4164230041525
273.7408226518522,0,648,1,0,10,5,2,293.91395785842826
124.3992583580238,0,1418,1,0,23,8,3,168.68296328582795
137.37579822779648,1,375,4,0,6,12,4,212.88969178892503
115.6585276572932,0,1228,4,0,20,6,2,178.0018791986029
16.170504409722824,1,95,3,0,1,6,2,100.72546865012986
91.38981758013905,1,1208,3,0,20,8,3,179.27261091630044
41.188673535535315,1,1360,2,0,22,4,2,134.50359738953165
35.19924735446121,1,1011,6,1,16,4,2,134.1013855812087
170.45416401623442,0,898,1,0,14,8,3,200.8326792711092
34.135633025500866,0,592,5,1,9,3,1,81.3146814586855
35.36474051960276,0,1257,5,1,20,8,3,119.24741099048319
146.75154587170783,1,182,0,0,3,3,1,202.79444866268656
135.47329771117842,0,418,1,0,6,2,1,162.58433832336488
45.60226161404896,1,188,3,0,3,2,1,127.799493225516
6.312462318614585,0,400,1,0,6,4,2,57.16658386817929
61.927460321513934,0,753,5,1,12,2,1,116.91645676095571
74.58821498370202,1,483,3,0,8,4,2,164.92042479873794
241.07329086461596,0,605,5,1,10,6,2,256.31755556449605
275.05431340552843,0,332,0,0,5,3,1,295.0720980949643
124.75359725895107,0,508,0,0,8,7,3,162.1744472788492
124.48288431778846,0,717,4,0,11,5,2,164.80934215158072
215.1819787091607,1,307,5,1,5,1,1,293.84394374078215
189.94199463288325,1,1348,6,1,22,5,2,260.10783247919164
59.3213550745557,1,1291,5,1,21,1,1,162.52584266290955
36.7682910772791,0,1261,5,1,21,9,3,117.71486501610619
134.09550774323998,1,2,0,0,0,6,2,194.91379835387826
171.62436713301508,0,712,4,0,11,8,3,204.23623498538836
45.91874293184873,0,1144,4,0,19,2,1,101.32937096381627
91.51568055549114,1,502,2,0,8,6,2,165.50517401191885
95.2531839470196,1,333,6,1,5,10,4,181.82020459448108
82.08296930212839,1,880,6,1,14,3,1,178.5347723177944
140.92457355607834,0,3,5,1,0,12,4,177.29745889898442
197.65375737432288,1,881,6,1,14,6,2,280.49329189562656
155.27001566671774,0,650,3,0,10,2,1,202.95771943847254
64.42968586296655,1,984,5,1,16,3,1,160.9895932711962
35.36701887898293,1,983,0,0,16,6,2,135.26178127636638
247.4517865551166,1,771,1,0,12,12,4,308.61993548837654
146.39488140174677,0,840,4,0,14,6,2,165.24385286078765
23.331059319493775,0,38,0,0,0,3,1,73.32727599384614
81.14584239661961,1,1413,5,1,23,5,2,187.4637089178686
242.18996462332566,1,109,1,0,1,11,4,301.7447104949275
226.75926580819723,1,1406,2,0,23,12,4,314.3438331711682
263.36590670472646,1,1402,1,0,23,8,3,330.0477918413688
182.61590867049915,0,1033,3,0,17,11,4,232.21719409462963
129.75725063562624,1,1074,0,0,17,10,4,230.89335657546158
130.85732427856294,1,43,5,1,0,6,2,208.27880877675503
62.230013125418395,0,1365,6,1,22,11,4,144.96360313495836
196.98569364777515,1,760,5,1,12,1,1,279.4065769114811
177.59528304739194,0,488,1,0,8,10,4,204.16250411389134
50.68500137150659,1,964,2,0,16,7,3,152.73636204521182
266.27056141338556,0,770,1,0,12,8,3,286.3900560961058
113.69811997662613,1,520,4,0,8,12,4,185.7953791597068
19.672935828715204,1,463,6,1,7,4,2,110.2494819807095
101.72487163003622,1,170,6,1,2,3,1,192.3690297371509
261.60773083991484,1,1308,6,1,21,8,3,330.78374281449413
275.50219282922643,1,958,4,0,15,9,3,322.34060265399313
149.66753309159188,0,414,1,0,6,1,1,168.95101047321697
287.1202823216583,1,1041,2,0,17,6,2,351.7076865795432
263.1963337175329,1,999,2,0,16,5,2,319.2076549862547
248.44306154427147,1,201,0,0,3,10,4,288.3251017644483
258.6144690812508,1,252,5,1,4,11,4,307.67095438729865
117.65324658980293,1,332,4,0,5,2,1,190.45994960721606
228.15833752288538,1,151,6,1,2,7,3,296.96884170463875
175.31500590746404,0,1185,5,1,19,9,3,220.5924131752755
217.30678051339046,0,224,4,0,3,4,2,245.46277222267517
57.44690173632851,0,1168,0,0,19,12,4,130.3011394578843
220.76120397360788,1,762,3,0,12,11,4,284.06807547181785
287.48976808728065,1,168,3,0,2,3,1,330.6273240153776
94.28568010252172,1,1216,4,0,20,1,1,176.98630583316435
295.91759056691,0,249,3,0,4,7,3,315.0602102427724
116.62092436758446,1,1438,5,1,23,11,4,210.26152154470049
63.9184316212047,0,20,0,0,0,9,3,97.1113070497172
38.12443779107033,1,896,0,0,14,10,4,136.59046144330065
236.56376442001243,0,451,6,1,7,9,3,276.17939884075207
168.67349311108765,1,768,3,0,12,2,1,243.60536241695084
95.60373163029851,0,1209,5,1,20,1,1,161.2913466329483
184.49285908915857,0,1133,6,1,18,1,1,234.82754514342204
102.9698504130964,0,405,0,0,6,12,4,149.82582095573164
137.26553841189534,1,91,4,0,1,12,4,204.30720098832168
259.48591709716186,0,408,1,0,6,11,4,275.5517478632579
202.1091106734536,0,1165,1,0,19,1,1,224.24574878540625
229.90854271289135,0,742,1,0,12,11,4,274.20261759411477
177.130597683525,1,1092,5,1,18,12,4,260.18118982620626
297.4624244212582,0,712,0,0,11,10,4,304.9871913240514
76.21596955581334,1,762,4,0,12,6,2,173.26393273416699
82.37589241205035,1,93,2,0,1,2,1,155.90161210585092
32.3048869278082,1,33,1,0,0,5,2,122.19215061188291
168.4357531108596,0,1012,1,0,16,3,1,204.66325702103944
185.94097474046853,1,291,2,0,4,8,3,244.4648480146597
219.15866400515185,1,519,2,0,8,11,4,290.1613254337235
103.95654815503201,0,532,2,0,8,6,2,151.85016733831714
8.615756550183024,1,911,3,0,15,1,1,101.3326330221111
191.5077134410544,0,1355,6,1,22,5,2,250.47910365109618
299.6151702935129,1,1091,3,0,18,10,4,372.49780873526106
91.89205936804778,1,919,1,0,15,8,3,185.9166126414802
59.260663478360826,1,1202,4,0,20,1,1,142.2674716708051
88.12125255877419,0,734,5,1,12,5,2,129.85342725765742
130.49756505922892,0,209,4,0,3,5,2,176.12762152739327
79.01931404100658,0,703,3,0,11,1,1,106.20470777860464
107.35320748342131,1,1408,4,0,23,5,2,197.9964169978875
193.27098788091197,1,1123,6,1,18,10,4,278.3025336853137
106.78325611857134,1,503,0,0,8,2,1,177.9183966929016
121.83738871117812,0,466,6,1,7,7,3,167.69958884544
16.809222525782864,0,1321,6,1,22,8,3,94.98549869697273
275.79303797874655,0,136,6,1,2,9,3,289.9301483122651
125.03135817488183,1,1343,3,0,22,4,2,221.0220608347188
101.80233723026431,0,974,5,1,16,7,3,164.18772362146976
30.51283789238843,1,1163,0,0,19,9,3,129.9105764382982
192.08404854157916,1,473,2,0,7,8,3,252.12825845315254
259.8283603278077,0,933,6,1,15,11,4,294.9560372579475
17.140194015458093,0,468,1,0,7,3,1,87.986207727605
47.85537787298047,1,24,5,1,0,2,1,121.60540919522172
48.18499952143116,1,654,2,0,10,12,4,154.98375360479574
182.6710823275989,0,1411,4,0,23,9,3,214.70112405480668
276.7629983019188,1,349,4,0,5,6,2,319.9959876945915
134.14166828432533,0,233,6,1,3,7,3,170.07404389184924
106.42290221718594,0,1327,2,0,22,12,4,175.3486876090497
230.92300225102392,1,1310,5,1,21,11,4,312.418073475744
224.05787321791718,0,1219,3,0,20,10,4,277.4851203451655
77.79306108677685,0,1406,2,0,23,8,3,137.6533274494144
52.443776880826384,0,1427,0,0,23,9,3,118.37874347731055
110.55395956253012,1,1322,0,0,22,7,3,200.20533696434487
233.8030007068562,1,1388,5,1,23,6,2,329.42247338215464
210.0437000249186,1,1072,0,0,17,9,3,273.8636913543139
201.42684337508055,0,452,0,0,7,1,1,222.56791827478187
249.68142524814513,0,659,1,0,10,10,4,269.7977473859585
86.75344214071116,0,548,2,0,9,4,2,138.3973609770862
105.20669901350547,0,733,1,0,12,7,3,143.99516110092847
17.49013792970692,0,1005,4,0,16,8,3,98.79325359763027
261.28000386204235,1,348,5,1,5,4,2,319.22367069051137
176.81677180204252,0,22,3,0,0,4,2,206.00026369784058
92.94607610568953,0,867,4,0,14,3,1,144.7182153561077
25.477876777562837,1,1431,6,1,23,2,1,129.5842230693719
218.4058034329256,0,1241,6,1,20,11,4,265.95669603646957
225.87756826697301,0,15,4,0,0,7,3,247.51289807029966
201.52270237393165,1,862,0,0,14,9,3,278.62274168763554
65.11538642928521,1,765,5,1,12,2,1,146.69925076405005
274.39873726003844,0,611,5,1,10,11,4,294.7949724842415
227.18161561115852,0,962,2,0,16,4,2,267.15396774564834
199.03811545727123,1,614,1,0,10,6,2,265.7045936666893
197.02845740942732,1,1316,0,0,21,7,3,258.342721026718
271.7855215270341,0,1307,1,0,21,9,3,300.61387059648564
278.8506042636515,1,927,5,1,15,2,1,353.7985700950409
180.71303831302077,1,660,6,1,11,11,4,258.48242047474525
127.91747623395177,0,859,1,0,14,2,1,165.74744204461174
112.30152397002779,1,1296,2,0,21,8,3,190.31065432125274
246.62825811881314,1,432,5,1,7,3,1,300.1503327566764
195.15857525112838,1,1250,0,0,20,12,4,265.9255929358646
27.793478924827824,1,850,6,1,14,8,3,132.53624966340396
46.94487383943302,0,91,0,0,1,12,4,97.27452237395305
270.5548390559297,1,1079,1,0,17,12,4,334.96118611847055
265.92695369082776,1,291,0,0,4,4,2,310.713258327889
285.7905723657533,1,742,5,1,12,3,1,357.00291241090116
131.21603536185552,0,1368,2,0,22,2,1,174.20402473725926
236.2979677540086,1,1122,3,0,18,9,3,301.00584170512997
249.32638305772485,0,1007,3,0,16,1,1,274.0092240780609
98.13058722226697,0,100,2,0,1,3,1,132.36884223981792
47.87462481200696,0,1237,5,1,20,11,4,123.06972017206077
299.122776683556,1,482,3,0,8,8,3,360.4414929403114
13.91466510664822,1,72,5,1,1,6,2,110.09906663389103
181.21409601987568,0,1382,4,0,23,2,1,246.12026755376607
196.81262088360413,1,274,4,0,4,11,4,248.18008045856186
206.12785588104626,1,465,6,1,7,11,4,280.17062708834123
80.41018447088146,0,204,3,0,3,1,1,115.20917119570615
217.86587706816098,1,895,2,0,14,9,3,306.0306847950947
68.83787116797333,0,1249,5,1,20,4,2,133.33715062892512
249.56628544674632,1,748,4,0,12,9,3,295.0078733601696
69.63941885496719,0,1251,3,0,20,4,2,132.35318356675958
210.52827857744285,1,1348,2,0,22,1,1,286.26225541930427
236.10697832102286,0,1256,6,1,20,10,4,286.815509861657
60.73899638634568,0,234,1,0,3,11,4,103.9853977954204
75.20601385161781,1,296,0,0,4,9,3,159.53654240328103
234.83560292663824,1,431,4,0,7,2,1,288.73426738491514
30.36969663231109,0,918,0,0,15,6,2,84.09861576954286
61.27448097766592,0,1241,5,1,20,7,3,130.84199378178297
139.38161732602498,1,450,5,1,7,10,4,222.27451682387522
279.40366897970733,1,959,5,1,15,10,4,357.45236437252316
170.7539612934381,0,269,1,0,4,11,4,205.94386056583483
119.36496522142652,1,781,6,1,13,8,3,212.061920639234
293.6192155556306,0,1122,0,0,18,12,4,312.4797294473767
141.7948353352801,0,568,0,0,9,10,4,197.9624290859856
132.9518172378072,1,234,2,0,3,3,1,193.28972381885495
126.43507348187843,1,592,3,0,9,9,3,213.22016734331015
97.0931214190049,1,1097,4,0,18,2,1,185.37086712915956
101.07996887258739,0,1346,2,0,22,10,4,163.45296513744321
207.91193267920193,0,887,6,1,14,3,1,249.83112422124964
17.046501215854935,1,966,5,1,16,4,2,99.37286414492169
206.1359340656641,1,603,1,0,10,7,3,269.1381633162658
64.35532694713248,1,1337,0,0,22,5,2,167.6611859980566
118.3413609453254,0,1252,4,0,20,8,3,190.0207671382735
48.22899690529794,1,1399,1,0,23,7,3,150.22547120359908
168.0615580013786,1,1243,1,0,20,8,3,228.74715557246867
220.15838126088119,1,787,5,1,13,8,3,290.1504455987246
109.62339493662758,0,1383,1,0,23,3,1,162.40905485087933
53.20789037437757,0,878,2,0,14,9,3,121.40599714773592
71.81914666969678,1,866,6,1,14,12,4,169.6067931584477
246.3433109650439,0,945,4,0,15,7,3,266.2555873967201
83.95637684265647,1,267,4,0,4,8,3,172.78368807472054
233.537264938312,0,1208,6,1,20,9,3,280.4138154990088
102.70382500783226,1,522,5,1,8,2,1,176.53058031798594
60.67610353117395,0,949,3,0,15,2,1,120.2219644451413
219.55602509009216,0,1215,4,0,20,7,3,254.42570573893434
143.220783695186,0,165,3,0,2,5,2,172.64891704162628
14.22678912606789,0,433,2,0,7,9,3,66.6913519995526
288.1830137065976,1,1357,6,1,22,11,4,359.0217630616386
48.587266296271686,1,519,4,0,8,10,4,147.91470091867774
109.25505805366195,1,951,5,1,15,3,1,178.67618336042125
118.51441732373365,1,808,2,0,13,4,2,209.33397670774332
149.3818202812319,0,1252,1,0,20,2,1,195.89479874290933
236.70598658858034,1,734,0,0,12,2,1,293.7586658619115
6.796632504162395,1,611,5,1,10,9,3,106.93327174280957
280.07925514414205,0,23,3,0,0,9,3,284.89691848702006
195.5668907598883,1,683,3,0,11,3,1,246.46355989686805
285.441419348936,1,842,0,0,14,9,3,337.83930437155647
246.1299135378633,0,991,5,1,16,6,2,262.90430193488646
278.71227433454897,0,1123,1,0,18,11,4,298.4358554563804
182.29516252602502,1,1118,4,0,18,9,3,246.47642509977024
110.40614994876657,1,661,2,0,11,4,2,201.65093491976685
135.6596486185131,0,112,1,0,1,6,2,156.39989633115022
199.1195315633133,1,366,1,0,6,3,1,259.32035961195623
130.9448986310692,1,586,5,1,9,11,4,225.51355469468228
220.8434711229978,1,1409,0,0,23,7,3,306.2426945844958
32.09516474360872,1,1108,0,0,18,11,4,131.84441221110782
249.84606145054218,1,1288,2,0,21,7,3,318.99913914159816
65.23564869439123,0,1428,6,1,23,7,3,135.48318698626264
283.46454480979315,1,191,4,0,3,3,1,348.18547019055853
50.88601098149403,0,16,5,1,0,12,4,107.0405508187647
43.10343785020736,1,826,1,0,13,9,3,143.03365916781894
244.50345262328088,1,381,6,1,6,4,2,325.4400950638827
246.51703917238925,1,1251,0,0,20,11,4,322.86607559124417
222.93402886496796,0,669,0,0,11,3,1,259.46430140480487
288.3564868518879,0,13,3,0,0,2,1,299.44970054150724
84.80919046219773,1,321,3,0,5,9,3,169.91388439987549
248.86137800213484,1,491,2,0,8,9,3,300.4016823949059
108.85195636280915,1,38,1,0,0,7,3,171.73977266335862
163.5325945429555,0,457,2,0,7,9,3,195.11005519811806
136.45200876189196,0,776,2,0,12,4,2,186.4738145143824
6.725756688714135,1,1286,4,0,21,4,2,117.59390173156596
174.46634709405154,1,935,2,0,15,5,2,261.1726143221344
225.51423689036613,1,134,1,0,2,3,1,278.590251854147
56.49295315470502,1,599,4,0,9,3,1,144.81159971477294
279.83847925844606,0,1106,4,0,18,1,1,308.949923720989
161.46786412845861,0,532,3,0,8,3,1,192.88628668619336
57.58257092957258,1,810,0,0,13,7,3,146.6172704725658
195.55453342048116,1,1419,6,1,23,5,2,265.07350379040656
61.617199012026475,0,198,3,0,3,6,2,104.87925743204747
23.742337747124242,0,687,1,0,11,12,4,84.87587406180909
207.16799651367646,0,877,5,1,14,1,1,252.561282842858
37.65499057512087,1,1149,2,0,19,11,4,151.30821459267509
36.33414727104842,1,1205,1,0,20,1,1,133.78044578819436
223.28335113863494,0,413,4,0,6,7,3,268.50269740114607
21.28465879638099,1,672,0,0,11,2,1,113.03227823015858
243.88190781914662,0,1195,1,0,19,6,2,286.0384123382748
239.86388380110915,1,1208,4,0,20,11,4,313.7713912226549
46.711061282940975,1,1186,5,1,19,1,1,134.2732638188512
157.92229094670583,0,961,6,1,16,7,3,203.19198066694815
33.504519835837996,1,385,4,0,6,6,2,133.1871962456305
191.60850983686623,0,530,1,0,8,6,2,219.7657558217544
23.564353826311237,0,944,4,0,15,8,3,82.55936424835818
283.62185261521046,0,366,5,1,6,4,2,302.96814337717774
66.28056693402658,1,982,4,0,16,10,4,158.6984399043218
206.4539235048503,1,741,5,1,12,3,1,286.1159973898313
42.84597019124747,1,637,5,1,10,5,2,152.56638994829024
66.83095225639906,1,511,3,0,8,6,2,150.5312270806836
138.03014642059435,0,1114,6,1,18,12,4,199.15201905827627
174.0633616957473,1,670,4,0,11,7,3,256.4755288205493
299.66465591554646,1,441,0,0,7,11,4,355.1078394201298
12.64823728682852,0,552,1,0,9,2,1,58.98325831105396
5.092753795005653,1,697,3,0,11,1,1,93.45006562528354
108.35829294090965,0,889,3,0,14,7,3,162.47418491729132
113.01612850171387,1,1425,5,1,23,11,4,216.22158160481948
265.7319846490963,1,490,4,0,8,3,1,302.3767218671085
274.2118515707041,1,257,0,0,4,3,1,318.23116652941457
264.75486802599903,0,1408,3,0,23,2,1,289.0492675783111
47.237731393384095,1,212,3,0,3,12,4,142.02983251192123
126.57092637841666,1,1301,6,1,21,2,1,208.72618643043745
225.03612287703186,1,204,4,0,3,8,3,280.0306014997398
97.22026499635122,1,523,1,0,8,5,2,172.14720813309975
200.6552184106126,1,1437,1,0,23,5,2,285.92867168001635
74.95714464137214,1,238,2,0,3,9,3,164.19157222743036
100.40868109843838,0,230,2,0,3,6,2,143.99260287337356
258.8267465578027,0,877,0,0,14,1,1,292.47363347149377
78.90016564625355,0,273,5,1,4,7,3,139.61626379240766
289.47560563103457,0,35,0,0,0,1,1,279.81358442143096
95.34657047636985,1,1000,0,0,16,11,4,192.5294072901248
11.940792397866819,1,1381,0,0,23,12,4,118.1434835355749
80.19576662175828,1,1093,0,0,18,11,4,164.66760358395157
55.5054579618106,1,1388,3,0,23,5,2,151.34306466642653
154.51395503417717,0,758,5,1,12,5,2,204.57916286061328
38.25123956671871,0,884,6,1,14,8,3,115.63849301134557
189.68441878739586,0,1415,5,1,23,11,4,230.89174679434618
263.09522581416593,1,725,4,0,12,10,4,332.91632197314544
111.94307013210204,0,56,4,0,0,6,2,164.42931750131328
54.70535219509431,1,343,2,0,5,10,4,158.80766741482702
123.00737375640183,1,893,2,0,14,6,2,173.07287819928177
236.86021232793496,0,1234,6,1,20,10,4,300.2496406586933
179.4888638534807,1,873,0,0,14,3,1,258.7264263805363
34.83724793164292,1,584,5,1,9,6,2,107.00763175655989
163.47021052647483,1,462,5,1,7,10,4,234.66012864858362
143.0851875294,0,983,0,0,16,3,1,196.63655942119217
101.49811552624263,0,1295,1,0,21,8,3,162.42716195538642
37.497375835730374,1,400,2,0,6,4,2,118.20939970863037
294.4280210079811,1,796,6,1,13,6,2,354.6505854527713
56.9327793685104,1,615,3,0,10,4,2,148.6643013691649
61.85915278326991,0,354,5,1,5,8,3,109.54661808130001
47.946894170159574,0,583,4,0,9,10,4,103.7494588302096
173.20694641618675,0,127,0,0,2,11,4,214.0722800619169
135.88252447239663,1,763,4,0,12,5,2,207.0910100545252
78.619368697834,0,154,4,0,2,3,1,105.2435830968356
131.6798979913508,1,682,6,1,11,12,4,212.157636767933
203.68894606320677,1,1292,6,1,21,5,2,275.60434634609027
88.1016567920959,0,209,4,0,3,8,3,126.05054114136374
274.9975039289622,1,360,6,1,6,5,2,315.58569923894413
95.37213996742321,0,1038,0,0,17,11,4,154.9517877926191
63.46281409274171,0,1306,4,0,21,1,1,129.34675692088655
286.59751482748027,1,1376,4,0,22,1,1,341.6495936965432
244.11537998486293,0,172,1,0,2,5,2,255.77397878596193
106.22559932882234,1,344,3,0,5,5,2,179.96046537878152
253.2223960874434,1,1416,4,0,23,10,4,320.60162234508084
158.050203500371,1,728,2,0,12,6,2,241.25964047829953
107.29198698701353,0,1200,4,0,20,4,2,152.75396572857306
252.68541891406824,1,20,5,1,0,1,1,299.41080562344354
226.8886947250099,0,167,4,0,2,10,4,245.04540281024242
92.87307857971622,1,294,2,0,4,7,3,180.84408308575283
183.97016200110227,0,123,1,0,2,12,4,213.12946152183827
113.97011593834019,1,1282,4,0,21,4,2,220.63420429624523
5.3103319053145,0,1156,6,1,19,3,1,76.6433265500663
288.7356437130824,1,562,3,0,9,4,2,352.0097788429762
167.14057744148684,0,112,3,0,1,5,2,191.99028364908793
181.53761749140602,1,152,6,1,2,2,1,236.5486363402801
181.967970574802,1,377,2,0,6,2,1,244.70244629220912
167.43923094172382,0,1046,5,1,17,10,4,212.45292881161922
90.56411420821007,0,1153,1,0,19,9,3,130.02021128524666
291.6149568478766,0,776,1,0,12,7,3,322.8559022237965
188.39218169200905,0,1306,1,0,21,6,2,231.38688199059703
202.92180136341864,1,1336,0,0,22,6,2,273.5449203824516
139.1638634085297,1,1105,3,0,18,8,3,227.4991478445322
89.91911314478085,1,113,2,0,1,4,2,164.46050221154582
23.98294974160416,0,1281,1,0,21,10,4,107.70820943044717
108.31790798752644,0,1308,5,1,21,1,1,167.92671097457767
56.948741634175676,1,806,3,0,13,10,4,150.05251587705015
200.3160391358185,0,862,1,0,14,10,4,246.2324819787288
264.30614601680224,0,1122,1,0,18,7,3,295.47517094083446
94.31268318246742,0,853,5,1,14,4,2,149.876996482019
103.20037449714374,1,495,1,0,8,11,4,197.78439593035097
202.75752862955844,1,1003,2,0,16,10,4,268.78982373044096
49.03507310116472,0,1130,0,0,18,12,4,106.1607253309205
279.18404086992126,1,203,5,1,3,1,1,325.7398086246916
112.3348004025175,1,978,2,0,16,8,3,196.83510673172466
34.85383654839852,1,249,4,0,4,1,1,127.19728152032698
56.53178145158925,1,827,2,0,13,1,1,130.87309694482332
280.16009242220014,1,155,5,1,2,1,1,329.18341663393926
77.9001900688609,1,1428,2,0,23,10,4,173.54685811298546
200.36929713022948,1,961,6,1,16,9,3,294.066177983682
51.06874094378821,1,676,5,1,11,11,4,156.5493804699259
62.25999924288943,1,725,3,0,12,8,3,154.78951995392637
264.3752745754934,0,891,3,0,14,7,3,300.9775108183441
48.669799930255735,0,179,4,0,2,3,1,79.84082680632714
10.531423087202352,0,734,4,0,12,9,3,90.98603229651224
152.8637909102515,0,1030,4,0,17,11,4,194.51210907544194
259.50440991256573,1,375,0,0,6,5,2,325.19094317349277
101.16735839760929,0,690,1,0,11,9,3,154.86584389176798
42.8078698404846,1,475,3,0,7,7,3,133.7433117324785
294.75809472186313,0,231,3,0,3,7,3,319.2566800512588
204.63789569937694,0,1409,0,0,23,10,4,260.75722511668357
255.95373642470614,0,853,1,0,14,4,2,283.5268986126085
226.8807903370325,1,564,3,0,9,11,4,289.8655453168554
210.9814708268111,0,487,3,0,8,12,4,244.82029101112406
118.44639980362149,1,978,4,0,16,2,1,198.613175532096
100.68029799507362,0,155,0,0,2,7,3,144.56926787988968
216.50278578886986,1,816,5,1,13,1,1,294.0612001416699
216.4303374122829,1,331,2,0,5,5,2,280.33098608704313
285.42357329448254,1,1281,3,0,21,5,2,351.2148717040545
172.75464626525508,1,1129,6,1,18,8,3,251.02159802273556
91.91322620736369,1,1091,2,0,18,5,2,183.97383779423248
149.41099580249085,0,209,2,0,3,5,2,166.26945585908786
186.04557593414617,0,116,1,0,1,10,4,208.9071502232631
130.88529087518918,1,660,4,0,11,10,4,218.66797012654686
238.38427139106673,1,511,6,1,8,1,1,307.0724606064076
177.46089760367212,1,1042,3,0,17,5,2,253.35365232183628
7.783539650156912,0,1025,1,0,17,10,4,79.14340823802722
173.1027670284425,0,571,6,1,9,2,1,212.04323022230082
191.913116852849,0,232,0,0,3,7,3,226.53706360071934
275.00206920550085,0,466,2,0,7,6,2,290.7265544567803
127.04789373093563,1,724,0,0,12,9,3,199.47294483971402
174.4679594850507,1,365,0,0,6,9,3,247.05988861441975
145.12424796074032,1,457,6,1,7,7,3,240.94877330739945
161.8386463983212,0,346,0,0,5,5,2,185.66901113020378
24.854700847353957,0,93,6,1,1,10,4,80.63209319120628
269.69868192226494,0,865,3,0,14,5,2,290.8310374935346
273.57164025032955,1,1435,2,0,23,6,2,362.931879841591
166.67758490357664,1,1370,6,1,22,6,2,244.1532843915301
169.18387713767893,0,1338,0,0,22,5,2,214.1132342525423
21.979030603466587,0,948,4,0,15,8,3,82.10322717653898
181.39540137032824,0,1076,5,1,17,8,3,216.7172177236205
131.59977801435292,1,92,2,0,1,11,4,193.04678526794763
214.167870919159,1,289,2,0,4,6,2,278.39234647829113
18.901850395693856,0,1016,0,0,16,10,4,92.49659286420287
214.7118664051995,1,1423,0,0,23,4,2,285.8071341082112
89.6336780305326,1,1307,0,0,21,12,4,199.47374510626685
197.25307248366684,1,908,3,0,15,11,4,253.43583619013503
190.0021627170763,0,156,3,0,2,8,3,206.54320692959888
71.9182379665086,0,1391,2,0,23,9,3,128.18008605947094
134.9334418387987,1,457,4,0,7,7,3,210.5037414672635
251.51181142073074,1,61,2,0,1,3,1,295.9815180567138
183.64953486045832,0,1106,5,1,18,12,4,231.52544098556285
25.277799083631383,0,249,4,0,4,9,3,82.70578676975573
135.65810523964475,1,434,6,1,7,6,2,225.8195170765984
96.97258033948552,1,975,5,1,16,4,2,194.82111337777917
194.28547527893164,0,1390,0,0,23,9,3,240.93882963055785
186.29636268210194,0,1306,3,0,21,6,2,228.5779906438014
8.067439945491458,1,235,4,0,3,10,4,109.98128630343079
184.27017527844657,1,253,0,0,4,3,1,262.13119311960605
221.78064792555634,1,1165,0,0,19,7,3,301.5388015180558
231.77535955846474,0,456,0,0,7,2,1,248.6817399845914
22.39785226503854,0,112,1,0,1,9,3,75.48112319216449
94.57923304741135,0,846,6,1,14,5,2,153.673935819915
129.27570036269952,0,946,1,0,15,3,1,167.59352515500188
